dataset,caso,n,m,metodo,memSize,porcentajeVecindad,iteraciones,tiempo,costo
0,random-AGMH-0,10,45,AGMH,0,0,0,0.00663,77
1,random-AGMH-1,10,45,AGMH,0,0,0,0.006558,44
2,random-AGMH-2,10,45,AGMH,0,0,0,0.008813,61
3,random-AGMH-3,10,45,AGMH,0,0,0,0.006611,97
4,random-AGMH-4,10,45,AGMH,0,0,0,0.006821,84
5,random-AGMH-5,10,45,AGMH,0,0,0,0.006494,52
6,random-AGMH-6,10,45,AGMH,0,0,0,0.006584,88
7,random-AGMH-7,10,45,AGMH,0,0,0,0.006951,134
8,random-AGMH-8,10,45,AGMH,0,0,0,0.006934,104
9,random-AGMH-9,10,45,AGMH,0,0,0,0.00664,88
10,random-AGMH-10,10,45,AGMH,0,0,0,0.006816,82
11,random-AGMH-11,10,45,AGMH,0,0,0,0.006605,74
12,random-AGMH-12,10,45,AGMH,0,0,0,0.007355,80
13,random-AGMH-13,10,45,AGMH,0,0,0,0.009316,88
14,random-AGMH-14,10,45,AGMH,0,0,0,0.006591,71
15,random-AGMH-15,10,45,AGMH,0,0,0,0.006458,78
16,random-AGMH-16,10,45,AGMH,0,0,0,0.006722,77
17,random-AGMH-17,10,45,AGMH,0,0,0,0.007535,65
18,random-AGMH-18,10,45,AGMH,0,0,0,0.007071,66
19,random-AGMH-19,10,45,AGMH,0,0,0,0.006611,83
20,random-AGMH-20,10,45,AGMH,0,0,0,0.006585,87
21,random-AGMH-21,10,45,AGMH,0,0,0,0.00687,81
22,random-AGMH-22,10,45,AGMH,0,0,0,0.008527,87
23,random-AGMH-23,10,45,AGMH,0,0,0,0.006307,49
24,random-AGMH-24,10,45,AGMH,0,0,0,0.00668,80
25,random-AGMH-25,10,45,AGMH,0,0,0,0.006908,87
26,random-AGMH-26,10,45,AGMH,0,0,0,0.006455,83
27,random-AGMH-27,10,45,AGMH,0,0,0,0.006754,67
28,random-AGMH-28,10,45,AGMH,0,0,0,0.006684,55
29,random-AGMH-29,10,45,AGMH,0,0,0,0.007324,68
30,random-AGMH-30,10,45,AGMH,0,0,0,0.006682,104
31,random-AGMH-31,10,45,AGMH,0,0,0,0.006464,67
32,random-AGMH-32,10,45,AGMH,0,0,0,0.00721,101
33,random-AGMH-33,10,45,AGMH,0,0,0,0.006464,82
34,random-AGMH-34,10,45,AGMH,0,0,0,0.006829,95
35,random-AGMH-35,10,45,AGMH,0,0,0,0.006371,91
36,random-AGMH-36,10,45,AGMH,0,0,0,0.006764,59
37,random-AGMH-37,10,45,AGMH,0,0,0,0.006943,84
38,random-AGMH-38,10,45,AGMH,0,0,0,0.006448,74
39,random-AGMH-39,10,45,AGMH,0,0,0,0.007044,137
40,random-AGMH-40,10,45,AGMH,0,0,0,0.006685,106
41,random-AGMH-41,10,45,AGMH,0,0,0,0.006923,93
42,random-AGMH-42,10,45,AGMH,0,0,0,0.007188,75
43,random-AGMH-43,10,45,AGMH,0,0,0,0.006508,80
44,random-AGMH-44,10,45,AGMH,0,0,0,0.006592,81
45,random-AGMH-45,10,45,AGMH,0,0,0,0.007444,67
46,random-AGMH-46,10,45,AGMH,0,0,0,0.006325,52
47,random-AGMH-47,10,45,AGMH,0,0,0,0.006791,94
48,random-AGMH-48,10,45,AGMH,0,0,0,0.006783,83
49,random-AGMH-49,10,45,AGMH,0,0,0,0.006625,96
50,random-AGMH-50,10,45,AGMH,0,0,0,0.006552,101
51,random-AGMH-51,10,45,AGMH,0,0,0,0.006609,74
52,random-AGMH-52,10,45,AGMH,0,0,0,0.007337,126
53,random-AGMH-53,10,45,AGMH,0,0,0,0.006491,110
54,random-AGMH-54,10,45,AGMH,0,0,0,0.006763,88
55,random-AGMH-55,10,45,AGMH,0,0,0,0.00789,52
56,random-AGMH-56,10,45,AGMH,0,0,0,0.006491,65
57,random-AGMH-57,10,45,AGMH,0,0,0,0.006922,90
58,random-AGMH-58,10,45,AGMH,0,0,0,0.007072,104
59,random-AGMH-59,10,45,AGMH,0,0,0,0.006606,52
60,random-AGMH-60,10,45,AGMH,0,0,0,0.006904,72
61,random-AGMH-61,10,45,AGMH,0,0,0,0.007569,68
62,random-AGMH-62,10,45,AGMH,0,0,0,0.00669,78
63,random-AGMH-63,10,45,AGMH,0,0,0,0.006531,90
64,random-AGMH-64,10,45,AGMH,0,0,0,0.00678,90
65,random-AGMH-65,10,45,AGMH,0,0,0,0.006704,102
66,random-AGMH-66,10,45,AGMH,0,0,0,0.006966,83
67,random-AGMH-67,10,45,AGMH,0,0,0,0.006867,90
68,random-AGMH-68,10,45,AGMH,0,0,0,0.006426,85
69,random-AGMH-69,10,45,AGMH,0,0,0,0.00683,127
70,random-AGMH-70,10,45,AGMH,0,0,0,0.006667,55
71,random-AGMH-71,10,45,AGMH,0,0,0,0.00682,79
72,random-AGMH-72,10,45,AGMH,0,0,0,0.006644,58
73,random-AGMH-73,10,45,AGMH,0,0,0,0.006351,106
74,random-AGMH-74,10,45,AGMH,0,0,0,0.006564,90
75,random-AGMH-75,10,45,AGMH,0,0,0,0.006619,96
76,random-AGMH-76,10,45,AGMH,0,0,0,0.007798,50
77,random-AGMH-77,10,45,AGMH,0,0,0,0.006342,76
78,random-AGMH-78,10,45,AGMH,0,0,0,0.00662,91
79,random-AGMH-79,10,45,AGMH,0,0,0,0.006696,75
80,random-AGMH-80,10,45,AGMH,0,0,0,0.007137,71
81,random-AGMH-81,10,45,AGMH,0,0,0,0.006474,75
82,random-AGMH-82,10,45,AGMH,0,0,0,0.00642,80
83,random-AGMH-83,10,45,AGMH,0,0,0,0.006555,98
84,random-AGMH-84,10,45,AGMH,0,0,0,0.006812,64
85,random-AGMH-85,10,45,AGMH,0,0,0,0.006618,77
86,random-AGMH-86,10,45,AGMH,0,0,0,0.006593,104
87,random-AGMH-87,10,45,AGMH,0,0,0,0.007076,53
88,random-AGMH-88,10,45,AGMH,0,0,0,0.006413,94
89,random-AGMH-89,10,45,AGMH,0,0,0,0.006885,60
90,random-AGMH-90,10,45,AGMH,0,0,0,0.007172,81
91,random-AGMH-91,10,45,AGMH,0,0,0,0.00684,81
92,random-AGMH-92,10,45,AGMH,0,0,0,0.007458,86
93,random-AGMH-93,10,45,AGMH,0,0,0,0.006936,64
94,random-AGMH-94,10,45,AGMH,0,0,0,0.007137,70
95,random-AGMH-95,10,45,AGMH,0,0,0,0.006469,88
96,random-AGMH-96,10,45,AGMH,0,0,0,0.058928,95
97,random-AGMH-97,10,45,AGMH,0,0,0,0.006784,119
98,random-AGMH-98,10,45,AGMH,0,0,0,0.006855,82
99,random-AGMH-99,10,45,AGMH,0,0,0,0.007125,49
100,random-AGMH-100,20,190,AGMH,0,0,0,0.013357,321
101,random-AGMH-101,20,190,AGMH,0,0,0,0.012389,317
102,random-AGMH-102,20,190,AGMH,0,0,0,0.013985,223
103,random-AGMH-103,20,190,AGMH,0,0,0,0.012929,236
104,random-AGMH-104,20,190,AGMH,0,0,0,0.01344,250
105,random-AGMH-105,20,190,AGMH,0,0,0,0.012551,278
106,random-AGMH-106,20,190,AGMH,0,0,0,0.012361,268
107,random-AGMH-107,20,190,AGMH,0,0,0,0.012432,266
108,random-AGMH-108,20,190,AGMH,0,0,0,0.012382,360
109,random-AGMH-109,20,190,AGMH,0,0,0,0.013201,323
110,random-AGMH-110,20,190,AGMH,0,0,0,0.013464,223
111,random-AGMH-111,20,190,AGMH,0,0,0,0.012859,360
112,random-AGMH-112,20,190,AGMH,0,0,0,0.012641,265
113,random-AGMH-113,20,190,AGMH,0,0,0,0.012701,261
114,random-AGMH-114,20,190,AGMH,0,0,0,0.012872,298
115,random-AGMH-115,20,190,AGMH,0,0,0,0.012683,325
116,random-AGMH-116,20,190,AGMH,0,0,0,0.012606,431
117,random-AGMH-117,20,190,AGMH,0,0,0,0.012964,400
118,random-AGMH-118,20,190,AGMH,0,0,0,0.013211,372
119,random-AGMH-119,20,190,AGMH,0,0,0,0.01292,325
120,random-AGMH-120,20,190,AGMH,0,0,0,0.012676,230
121,random-AGMH-121,20,190,AGMH,0,0,0,0.012808,316
122,random-AGMH-122,20,190,AGMH,0,0,0,0.012373,314
123,random-AGMH-123,20,190,AGMH,0,0,0,0.012621,269
124,random-AGMH-124,20,190,AGMH,0,0,0,0.01285,185
125,random-AGMH-125,20,190,AGMH,0,0,0,0.013037,327
126,random-AGMH-126,20,190,AGMH,0,0,0,0.01284,255
127,random-AGMH-127,20,190,AGMH,0,0,0,0.012922,303
128,random-AGMH-128,20,190,AGMH,0,0,0,0.013366,288
129,random-AGMH-129,20,190,AGMH,0,0,0,0.012834,413
130,random-AGMH-130,20,190,AGMH,0,0,0,0.013024,233
131,random-AGMH-131,20,190,AGMH,0,0,0,0.0127,369
132,random-AGMH-132,20,190,AGMH,0,0,0,0.012804,275
133,random-AGMH-133,20,190,AGMH,0,0,0,0.013058,361
134,random-AGMH-134,20,190,AGMH,0,0,0,0.013203,223
135,random-AGMH-135,20,190,AGMH,0,0,0,0.01287,243
136,random-AGMH-136,20,190,AGMH,0,0,0,0.023467,248
137,random-AGMH-137,20,190,AGMH,0,0,0,0.013108,372
138,random-AGMH-138,20,190,AGMH,0,0,0,0.012424,336
139,random-AGMH-139,20,190,AGMH,0,0,0,0.013211,361
140,random-AGMH-140,20,190,AGMH,0,0,0,0.013037,311
141,random-AGMH-141,20,190,AGMH,0,0,0,0.012915,141
142,random-AGMH-142,20,190,AGMH,0,0,0,0.012861,352
143,random-AGMH-143,20,190,AGMH,0,0,0,0.012682,374
144,random-AGMH-144,20,190,AGMH,0,0,0,0.012774,281
145,random-AGMH-145,20,190,AGMH,0,0,0,0.01275,407
146,random-AGMH-146,20,190,AGMH,0,0,0,0.012724,322
147,random-AGMH-147,20,190,AGMH,0,0,0,0.012152,224
148,random-AGMH-148,20,190,AGMH,0,0,0,0.012537,315
149,random-AGMH-149,20,190,AGMH,0,0,0,0.012696,277
150,random-AGMH-150,20,190,AGMH,0,0,0,0.012754,244
151,random-AGMH-151,20,190,AGMH,0,0,0,0.012716,406
152,random-AGMH-152,20,190,AGMH,0,0,0,0.012414,280
153,random-AGMH-153,20,190,AGMH,0,0,0,0.013152,426
154,random-AGMH-154,20,190,AGMH,0,0,0,0.012705,392
155,random-AGMH-155,20,190,AGMH,0,0,0,0.012662,410
156,random-AGMH-156,20,190,AGMH,0,0,0,0.013178,172
157,random-AGMH-157,20,190,AGMH,0,0,0,0.012972,316
158,random-AGMH-158,20,190,AGMH,0,0,0,0.013015,355
159,random-AGMH-159,20,190,AGMH,0,0,0,0.013048,278
160,random-AGMH-160,20,190,AGMH,0,0,0,0.013364,368
161,random-AGMH-161,20,190,AGMH,0,0,0,0.013062,253
162,random-AGMH-162,20,190,AGMH,0,0,0,0.013276,275
163,random-AGMH-163,20,190,AGMH,0,0,0,0.012351,319
164,random-AGMH-164,20,190,AGMH,0,0,0,0.012496,209
165,random-AGMH-165,20,190,AGMH,0,0,0,0.012422,341
166,random-AGMH-166,20,190,AGMH,0,0,0,0.012667,338
167,random-AGMH-167,20,190,AGMH,0,0,0,0.012779,340
168,random-AGMH-168,20,190,AGMH,0,0,0,0.012636,333
169,random-AGMH-169,20,190,AGMH,0,0,0,0.012589,243
170,random-AGMH-170,20,190,AGMH,0,0,0,0.01249,272
171,random-AGMH-171,20,190,AGMH,0,0,0,0.012716,285
172,random-AGMH-172,20,190,AGMH,0,0,0,0.012435,228
173,random-AGMH-173,20,190,AGMH,0,0,0,0.012987,347
174,random-AGMH-174,20,190,AGMH,0,0,0,0.012265,230
175,random-AGMH-175,20,190,AGMH,0,0,0,0.012462,312
176,random-AGMH-176,20,190,AGMH,0,0,0,0.012751,289
177,random-AGMH-177,20,190,AGMH,0,0,0,0.012943,236
178,random-AGMH-178,20,190,AGMH,0,0,0,0.012401,166
179,random-AGMH-179,20,190,AGMH,0,0,0,0.012726,290
180,random-AGMH-180,20,190,AGMH,0,0,0,0.01299,255
181,random-AGMH-181,20,190,AGMH,0,0,0,0.012599,248
182,random-AGMH-182,20,190,AGMH,0,0,0,0.012995,294
183,random-AGMH-183,20,190,AGMH,0,0,0,0.01316,336
184,random-AGMH-184,20,190,AGMH,0,0,0,0.012144,223
185,random-AGMH-185,20,190,AGMH,0,0,0,0.012712,184
186,random-AGMH-186,20,190,AGMH,0,0,0,0.012706,337
187,random-AGMH-187,20,190,AGMH,0,0,0,0.012914,345
188,random-AGMH-188,20,190,AGMH,0,0,0,0.012712,292
189,random-AGMH-189,20,190,AGMH,0,0,0,0.01309,327
190,random-AGMH-190,20,190,AGMH,0,0,0,0.012445,354
191,random-AGMH-191,20,190,AGMH,0,0,0,0.013172,356
192,random-AGMH-192,20,190,AGMH,0,0,0,0.012952,275
193,random-AGMH-193,20,190,AGMH,0,0,0,0.013058,270
194,random-AGMH-194,20,190,AGMH,0,0,0,0.012983,245
195,random-AGMH-195,20,190,AGMH,0,0,0,0.013102,404
196,random-AGMH-196,20,190,AGMH,0,0,0,0.012768,307
197,random-AGMH-197,20,190,AGMH,0,0,0,0.012789,244
198,random-AGMH-198,20,190,AGMH,0,0,0,0.013406,282
199,random-AGMH-199,20,190,AGMH,0,0,0,0.012835,427
200,random-AGMH-200,30,435,AGMH,0,0,0,0.024119,727
201,random-AGMH-201,30,435,AGMH,0,0,0,0.024079,759
202,random-AGMH-202,30,435,AGMH,0,0,0,0.023606,522
203,random-AGMH-203,30,435,AGMH,0,0,0,0.023652,501
204,random-AGMH-204,30,435,AGMH,0,0,0,0.023428,558
205,random-AGMH-205,30,435,AGMH,0,0,0,0.023849,396
206,random-AGMH-206,30,435,AGMH,0,0,0,0.024717,463
207,random-AGMH-207,30,435,AGMH,0,0,0,0.024478,652
208,random-AGMH-208,30,435,AGMH,0,0,0,0.024064,414
209,random-AGMH-209,30,435,AGMH,0,0,0,0.023672,470
210,random-AGMH-210,30,435,AGMH,0,0,0,0.025218,622
211,random-AGMH-211,30,435,AGMH,0,0,0,0.024539,755
212,random-AGMH-212,30,435,AGMH,0,0,0,0.023591,582
213,random-AGMH-213,30,435,AGMH,0,0,0,0.023513,749
214,random-AGMH-214,30,435,AGMH,0,0,0,0.024212,337
215,random-AGMH-215,30,435,AGMH,0,0,0,0.024583,647
216,random-AGMH-216,30,435,AGMH,0,0,0,0.024446,673
217,random-AGMH-217,30,435,AGMH,0,0,0,0.024414,782
218,random-AGMH-218,30,435,AGMH,0,0,0,0.023739,725
219,random-AGMH-219,30,435,AGMH,0,0,0,0.024183,742
220,random-AGMH-220,30,435,AGMH,0,0,0,0.023888,654
221,random-AGMH-221,30,435,AGMH,0,0,0,0.024775,708
222,random-AGMH-222,30,435,AGMH,0,0,0,0.023684,728
223,random-AGMH-223,30,435,AGMH,0,0,0,0.023722,600
224,random-AGMH-224,30,435,AGMH,0,0,0,0.023837,587
225,random-AGMH-225,30,435,AGMH,0,0,0,0.023738,626
226,random-AGMH-226,30,435,AGMH,0,0,0,0.023678,794
227,random-AGMH-227,30,435,AGMH,0,0,0,0.023353,562
228,random-AGMH-228,30,435,AGMH,0,0,0,0.024618,689
229,random-AGMH-229,30,435,AGMH,0,0,0,0.024031,772
230,random-AGMH-230,30,435,AGMH,0,0,0,0.023224,688
231,random-AGMH-231,30,435,AGMH,0,0,0,0.024311,795
232,random-AGMH-232,30,435,AGMH,0,0,0,0.023772,488
233,random-AGMH-233,30,435,AGMH,0,0,0,0.024375,591
234,random-AGMH-234,30,435,AGMH,0,0,0,0.023506,562
235,random-AGMH-235,30,435,AGMH,0,0,0,0.024652,518
236,random-AGMH-236,30,435,AGMH,0,0,0,0.02348,779
237,random-AGMH-237,30,435,AGMH,0,0,0,0.023741,677
238,random-AGMH-238,30,435,AGMH,0,0,0,0.023943,707
239,random-AGMH-239,30,435,AGMH,0,0,0,0.024127,478
240,random-AGMH-240,30,435,AGMH,0,0,0,0.023662,596
241,random-AGMH-241,30,435,AGMH,0,0,0,0.023997,751
242,random-AGMH-242,30,435,AGMH,0,0,0,0.024543,674
243,random-AGMH-243,30,435,AGMH,0,0,0,0.024328,524
244,random-AGMH-244,30,435,AGMH,0,0,0,0.023975,435
245,random-AGMH-245,30,435,AGMH,0,0,0,0.023783,796
246,random-AGMH-246,30,435,AGMH,0,0,0,0.02423,680
247,random-AGMH-247,30,435,AGMH,0,0,0,0.023762,709
248,random-AGMH-248,30,435,AGMH,0,0,0,0.023885,558
249,random-AGMH-249,30,435,AGMH,0,0,0,0.023503,582
250,random-AGMH-250,30,435,AGMH,0,0,0,0.024197,683
251,random-AGMH-251,30,435,AGMH,0,0,0,0.023735,573
252,random-AGMH-252,30,435,AGMH,0,0,0,0.02415,638
253,random-AGMH-253,30,435,AGMH,0,0,0,0.023965,667
254,random-AGMH-254,30,435,AGMH,0,0,0,0.024766,698
255,random-AGMH-255,30,435,AGMH,0,0,0,0.023893,560
256,random-AGMH-256,30,435,AGMH,0,0,0,0.023901,616
257,random-AGMH-257,30,435,AGMH,0,0,0,0.024381,643
258,random-AGMH-258,30,435,AGMH,0,0,0,0.023622,808
259,random-AGMH-259,30,435,AGMH,0,0,0,0.024063,556
260,random-AGMH-260,30,435,AGMH,0,0,0,0.024099,341
261,random-AGMH-261,30,435,AGMH,0,0,0,0.024214,641
262,random-AGMH-262,30,435,AGMH,0,0,0,0.023399,745
263,random-AGMH-263,30,435,AGMH,0,0,0,0.024061,616
264,random-AGMH-264,30,435,AGMH,0,0,0,0.023865,610
265,random-AGMH-265,30,435,AGMH,0,0,0,0.024396,754
266,random-AGMH-266,30,435,AGMH,0,0,0,0.023981,556
267,random-AGMH-267,30,435,AGMH,0,0,0,0.023845,645
268,random-AGMH-268,30,435,AGMH,0,0,0,0.023295,665
269,random-AGMH-269,30,435,AGMH,0,0,0,0.024731,700
270,random-AGMH-270,30,435,AGMH,0,0,0,0.024549,326
271,random-AGMH-271,30,435,AGMH,0,0,0,0.023831,549
272,random-AGMH-272,30,435,AGMH,0,0,0,0.024206,506
273,random-AGMH-273,30,435,AGMH,0,0,0,0.023644,554
274,random-AGMH-274,30,435,AGMH,0,0,0,0.023603,465
275,random-AGMH-275,30,435,AGMH,0,0,0,0.023988,503
276,random-AGMH-276,30,435,AGMH,0,0,0,0.02373,484
277,random-AGMH-277,30,435,AGMH,0,0,0,0.023926,822
278,random-AGMH-278,30,435,AGMH,0,0,0,0.022956,635
279,random-AGMH-279,30,435,AGMH,0,0,0,0.028505,698
280,random-AGMH-280,30,435,AGMH,0,0,0,0.023707,559
281,random-AGMH-281,30,435,AGMH,0,0,0,0.023896,475
282,random-AGMH-282,30,435,AGMH,0,0,0,0.023997,591
283,random-AGMH-283,30,435,AGMH,0,0,0,0.024288,612
284,random-AGMH-284,30,435,AGMH,0,0,0,0.023782,569
285,random-AGMH-285,30,435,AGMH,0,0,0,0.023567,790
286,random-AGMH-286,30,435,AGMH,0,0,0,0.024434,423
287,random-AGMH-287,30,435,AGMH,0,0,0,0.023559,703
288,random-AGMH-288,30,435,AGMH,0,0,0,0.023707,530
289,random-AGMH-289,30,435,AGMH,0,0,0,0.024138,716
290,random-AGMH-290,30,435,AGMH,0,0,0,0.023633,793
291,random-AGMH-291,30,435,AGMH,0,0,0,0.023944,604
292,random-AGMH-292,30,435,AGMH,0,0,0,0.023467,650
293,random-AGMH-293,30,435,AGMH,0,0,0,0.023608,396
294,random-AGMH-294,30,435,AGMH,0,0,0,0.023678,725
295,random-AGMH-295,30,435,AGMH,0,0,0,0.025405,736
296,random-AGMH-296,30,435,AGMH,0,0,0,0.02352,562
297,random-AGMH-297,30,435,AGMH,0,0,0,0.023971,653
298,random-AGMH-298,30,435,AGMH,0,0,0,0.023814,572
299,random-AGMH-299,30,435,AGMH,0,0,0,0.023798,775
300,random-AGMH-300,40,780,AGMH,0,0,0,0.040366,1034
301,random-AGMH-301,40,780,AGMH,0,0,0,0.039753,809
302,random-AGMH-302,40,780,AGMH,0,0,0,0.039859,1227
303,random-AGMH-303,40,780,AGMH,0,0,0,0.039724,1318
304,random-AGMH-304,40,780,AGMH,0,0,0,0.039861,1057
305,random-AGMH-305,40,780,AGMH,0,0,0,0.040279,997
306,random-AGMH-306,40,780,AGMH,0,0,0,0.039293,1223
307,random-AGMH-307,40,780,AGMH,0,0,0,0.040127,1049
308,random-AGMH-308,40,780,AGMH,0,0,0,0.039871,1021
309,random-AGMH-309,40,780,AGMH,0,0,0,0.041287,1173
310,random-AGMH-310,40,780,AGMH,0,0,0,0.039904,1002
311,random-AGMH-311,40,780,AGMH,0,0,0,0.03953,1062
312,random-AGMH-312,40,780,AGMH,0,0,0,0.03953,1081
313,random-AGMH-313,40,780,AGMH,0,0,0,0.038735,1199
314,random-AGMH-314,40,780,AGMH,0,0,0,0.040107,1270
315,random-AGMH-315,40,780,AGMH,0,0,0,0.039347,1119
316,random-AGMH-316,40,780,AGMH,0,0,0,0.039614,1066
317,random-AGMH-317,40,780,AGMH,0,0,0,0.040289,657
318,random-AGMH-318,40,780,AGMH,0,0,0,0.040446,1068
319,random-AGMH-319,40,780,AGMH,0,0,0,0.038809,974
320,random-AGMH-320,40,780,AGMH,0,0,0,0.049033,1101
321,random-AGMH-321,40,780,AGMH,0,0,0,0.040192,952
322,random-AGMH-322,40,780,AGMH,0,0,0,0.039933,1208
323,random-AGMH-323,40,780,AGMH,0,0,0,0.039528,917
324,random-AGMH-324,40,780,AGMH,0,0,0,0.040492,958
325,random-AGMH-325,40,780,AGMH,0,0,0,0.039353,1093
326,random-AGMH-326,40,780,AGMH,0,0,0,0.039523,1137
327,random-AGMH-327,40,780,AGMH,0,0,0,0.069909,1303
328,random-AGMH-328,40,780,AGMH,0,0,0,0.039432,793
329,random-AGMH-329,40,780,AGMH,0,0,0,0.040283,1175
330,random-AGMH-330,40,780,AGMH,0,0,0,0.039508,1088
331,random-AGMH-331,40,780,AGMH,0,0,0,0.040778,1250
332,random-AGMH-332,40,780,AGMH,0,0,0,0.041461,870
333,random-AGMH-333,40,780,AGMH,0,0,0,0.040128,1142
334,random-AGMH-334,40,780,AGMH,0,0,0,0.039037,733
335,random-AGMH-335,40,780,AGMH,0,0,0,0.040804,1295
336,random-AGMH-336,40,780,AGMH,0,0,0,0.040413,949
337,random-AGMH-337,40,780,AGMH,0,0,0,0.040236,923
338,random-AGMH-338,40,780,AGMH,0,0,0,0.040532,930
339,random-AGMH-339,40,780,AGMH,0,0,0,0.039646,1114
340,random-AGMH-340,40,780,AGMH,0,0,0,0.040732,824
341,random-AGMH-341,40,780,AGMH,0,0,0,0.039545,866
342,random-AGMH-342,40,780,AGMH,0,0,0,0.040252,917
343,random-AGMH-343,40,780,AGMH,0,0,0,0.04012,1054
344,random-AGMH-344,40,780,AGMH,0,0,0,0.039761,1165
345,random-AGMH-345,40,780,AGMH,0,0,0,0.039445,1099
346,random-AGMH-346,40,780,AGMH,0,0,0,0.039432,943
347,random-AGMH-347,40,780,AGMH,0,0,0,0.040323,1301
348,random-AGMH-348,40,780,AGMH,0,0,0,0.039838,942
349,random-AGMH-349,40,780,AGMH,0,0,0,0.039148,1544
350,random-AGMH-350,40,780,AGMH,0,0,0,0.039855,939
351,random-AGMH-351,40,780,AGMH,0,0,0,0.039328,1096
352,random-AGMH-352,40,780,AGMH,0,0,0,0.039574,1008
353,random-AGMH-353,40,780,AGMH,0,0,0,0.040054,792
354,random-AGMH-354,40,780,AGMH,0,0,0,0.039151,1220
355,random-AGMH-355,40,780,AGMH,0,0,0,0.039298,1067
356,random-AGMH-356,40,780,AGMH,0,0,0,0.040457,1184
357,random-AGMH-357,40,780,AGMH,0,0,0,0.039978,776
358,random-AGMH-358,40,780,AGMH,0,0,0,0.040264,1477
359,random-AGMH-359,40,780,AGMH,0,0,0,0.040762,1105
360,random-AGMH-360,40,780,AGMH,0,0,0,0.03828,1223
361,random-AGMH-361,40,780,AGMH,0,0,0,0.039834,977
362,random-AGMH-362,40,780,AGMH,0,0,0,0.040117,1028
363,random-AGMH-363,40,780,AGMH,0,0,0,0.040094,886
364,random-AGMH-364,40,780,AGMH,0,0,0,0.039703,825
365,random-AGMH-365,40,780,AGMH,0,0,0,0.039928,1196
366,random-AGMH-366,40,780,AGMH,0,0,0,0.039796,792
367,random-AGMH-367,40,780,AGMH,0,0,0,0.041054,911
368,random-AGMH-368,40,780,AGMH,0,0,0,0.039995,926
369,random-AGMH-369,40,780,AGMH,0,0,0,0.038888,1057
370,random-AGMH-370,40,780,AGMH,0,0,0,0.039957,989
371,random-AGMH-371,40,780,AGMH,0,0,0,0.040109,1261
372,random-AGMH-372,40,780,AGMH,0,0,0,0.038322,1265
373,random-AGMH-373,40,780,AGMH,0,0,0,0.040613,1083
374,random-AGMH-374,40,780,AGMH,0,0,0,0.039024,957
375,random-AGMH-375,40,780,AGMH,0,0,0,0.039489,1063
376,random-AGMH-376,40,780,AGMH,0,0,0,0.039628,980
377,random-AGMH-377,40,780,AGMH,0,0,0,0.03956,946
378,random-AGMH-378,40,780,AGMH,0,0,0,0.039892,1226
379,random-AGMH-379,40,780,AGMH,0,0,0,0.040663,1065
380,random-AGMH-380,40,780,AGMH,0,0,0,0.039967,1001
381,random-AGMH-381,40,780,AGMH,0,0,0,0.040413,1010
382,random-AGMH-382,40,780,AGMH,0,0,0,0.040423,971
383,random-AGMH-383,40,780,AGMH,0,0,0,0.041044,921
384,random-AGMH-384,40,780,AGMH,0,0,0,0.039744,858
385,random-AGMH-385,40,780,AGMH,0,0,0,0.039445,1221
386,random-AGMH-386,40,780,AGMH,0,0,0,0.03908,875
387,random-AGMH-387,40,780,AGMH,0,0,0,0.039248,816
388,random-AGMH-388,40,780,AGMH,0,0,0,0.040117,987
389,random-AGMH-389,40,780,AGMH,0,0,0,0.039353,892
390,random-AGMH-390,40,780,AGMH,0,0,0,0.041293,1085
391,random-AGMH-391,40,780,AGMH,0,0,0,0.039496,1062
392,random-AGMH-392,40,780,AGMH,0,0,0,0.040265,1214
393,random-AGMH-393,40,780,AGMH,0,0,0,0.039951,940
394,random-AGMH-394,40,780,AGMH,0,0,0,0.040992,927
395,random-AGMH-395,40,780,AGMH,0,0,0,0.039027,1030
396,random-AGMH-396,40,780,AGMH,0,0,0,0.0404,1127
397,random-AGMH-397,40,780,AGMH,0,0,0,0.040477,1231
398,random-AGMH-398,40,780,AGMH,0,0,0,0.038918,957
399,random-AGMH-399,40,780,AGMH,0,0,0,0.040333,1215
400,random-AGMH-400,50,1225,AGMH,0,0,0,0.059999,1991
401,random-AGMH-401,50,1225,AGMH,0,0,0,0.060322,1949
402,random-AGMH-402,50,1225,AGMH,0,0,0,0.061606,1890
403,random-AGMH-403,50,1225,AGMH,0,0,0,0.059075,1764
404,random-AGMH-404,50,1225,AGMH,0,0,0,0.064222,1425
405,random-AGMH-405,50,1225,AGMH,0,0,0,0.060273,1998
406,random-AGMH-406,50,1225,AGMH,0,0,0,0.060157,1956
407,random-AGMH-407,50,1225,AGMH,0,0,0,0.06096,1990
408,random-AGMH-408,50,1225,AGMH,0,0,0,0.060823,1496
409,random-AGMH-409,50,1225,AGMH,0,0,0,0.061167,1218
410,random-AGMH-410,50,1225,AGMH,0,0,0,0.060275,1653
411,random-AGMH-411,50,1225,AGMH,0,0,0,0.060659,1391
412,random-AGMH-412,50,1225,AGMH,0,0,0,0.061289,1780
413,random-AGMH-413,50,1225,AGMH,0,0,0,0.060891,1424
414,random-AGMH-414,50,1225,AGMH,0,0,0,0.061436,1931
415,random-AGMH-415,50,1225,AGMH,0,0,0,0.061002,1800
416,random-AGMH-416,50,1225,AGMH,0,0,0,0.059495,1466
417,random-AGMH-417,50,1225,AGMH,0,0,0,0.059475,1974
418,random-AGMH-418,50,1225,AGMH,0,0,0,0.059865,1628
